"index","objective"
16206,2293542682793498
16207,2299793668371736
16208,2302286149299966
16209,2300019971522602
16210,2303083618832240
16211,2301077125630272
16212,2302184311823571
16213,2302663163657070
16214,2304124998663562
16215,2303128056141742
16216,2303722747506204
16217,2301759819339471
16218,2303680986081398
16219,2302918961751049
16220,2302848086539850
16221,2302548623894209
16222,2302276607270910
16223,2302368535403346
16224,2301155331043346
16225,2301468701029235
16226,2301648899021390
16227,2295750515144407
16228,2301262367745416
16229,2303313597934900
16230,2299081033007550
16231,2303719455187373
16232,2299972252908411
16233,2303447635345915
16234,2303684790433670
16235,2301171133004580
16236,2302683356171944
16237,2301551274763566
16238,2302169780235059
16239,2303855389130071
16240,2301408066452572
16241,2301311868135052
16242,2296947845355200
16243,2304050321705043
16244,2303443599340128
16245,2304044578857622
16246,2302137748303642
16247,2300399085497081
16248,2302355229893966
16249,2302187893003983
16250,2297214742515668
16251,2300135707177957
16252,2303125660378202
16253,2302441202293917
16254,2303272248042367
16255,2303332362894433
16256,2304006893941474
16257,2300222324615721
16258,2303809207932234
16259,2297589948844009
16260,2297717548177001
16261,2297269073824952
16262,2302784219162578
16263,2301342967972355
16264,2302610309113617
16265,2301414168408664
16266,2297564145171932
16267,2301561846950223
16268,2301296948909828
16269,2301311197443628
16270,2301867620363778
16271,2302098682647738
16272,2301732066008596
16273,2299754969708369
16274,2302596536635954
16275,2303812234229187
16276,2303752494691306
16277,2304151394320536
16278,2298954795567383
16279,2301868627079782
16280,2302745086571302
16281,2302239284277508
16282,2302909516995673
16283,2302190815701258
16284,2301215107883570
16285,2303895896887363
16286,2304046731035931
16287,2303021859410518
16288,2302693646601415
16289,2301252210028472
16290,2304062026138870
16291,2300049384551288
16292,2302124774710082
16293,2303486094612815
16294,2303737262298075
16295,2300071740498247
16296,2303781962246638
16297,2302694705344744
16298,2300048185228735
16299,2303608407801062
16300,2302962026603996
16301,2301112689205532
16302,2304085431744948
16303,2303792888321798
16304,2298755433746788
16305,2302591255705314
16306,2302873554226619
16307,2297770210543548
16308,2304023624722421
16309,2297816913544266
16310,2303860568087314
16311,2303984747978953
16312,2303772576160451
16313,2304142033553752
16314,2301383682680646
16315,2297807539237686
16316,2282129843565888
16317,2302788080578676
16318,2302473037647102
16319,2302230524008250
16320,2303818964883420
16321,2301438642512264
16322,2302747306141363
16323,2303930793894963
16324,2282067649887243
16325,2300570398002320
16326,2302144218861869
16327,2302806611269593
16328,2301255912954280
16329,2303773742109226
16330,2303413891087504
16331,2303625559174692
16332,2299616035225866
16333,2303546067190322
16334,2303579120778118
16335,2301971300362732
16336,2303505583187062
16337,2303075887841428
16338,2302987909421782
16339,2299143004506843
16340,2299465431091620
16341,2302069870622254
16342,2302733371161843
16343,2303070061742247
16344,2301359051981374
16345,2303227034298274
16346,2304015114696046
16347,2302140401208508
16348,2303597000875599
16349,2303965938610030
16350,2301885747085812
16351,2302491158585676
16352,2298131446224214
16353,2303930570262690
16354,2303999613957037
16355,2303468336414378
16356,2302754646778459
16357,2301637426426210
16358,2303986588728406
16359,2303178004713677
16360,2303443232363750
16361,2303805453666427
16362,2303256211775352
16363,2303138157621616
16364,2303257911903099
16365,2303154528174536
16366,2303978032694622
16367,2302128405986496
16368,2303828008737760
16369,2294719725159658
16370,2300328169009358
16371,2294907138139146
16372,2295939619825622
16373,2294832217095156
16374,2297287575393009
16375,2304060958488618
16376,2302238817307317
16377,2303421196363941
16378,2302182512144644
16379,2303322267809750
16380,2298120011255758
16381,2298184293168864
16382,2303850871796712
16383,2301850141267659
16384,2302812642861664
16385,2296480269600480
16386,2299771608800783
16387,2297910431041433
16388,2299478667141186
16389,2303869725809689
16390,2299957140983341
16391,2302745786821154
16392,2302244620044878
16393,2303704725037393
16394,2302668087281164
16395,2302382098950722
16396,2303138365611196
16397,2303413913160012
16398,2302095423585217
16399,2302878727605662
16400,2303657477763170
16401,2303347740186859
16402,2303538108939696
16403,2304002082523171
16404,2303898415180850
16405,2302927385242128
16406,2303848361033174
16407,2296810270689668
16408,2302409792187628
16409,2240642264410745
16410,2303709313447230
16411,2294743358367278
16412,2303404249621776
16413,2303799561683568
16414,2303767499357048
16415,2299838646466026
16416,2303346266668768
16417,2303920414423391
16418,2301521714656886
16419,2302687860912590
16420,2304019780111600
16421,2302745566122140
16422,2300560855681652
16423,2303693896452696
16424,2300392686675030
16425,2301833283407323
16426,2302617350937363
16427,2300072511223041
16428,2300289218290310
16429,2303079806881294
16430,2303664861965330
16431,2303578402463898
16432,2303264274474222
16433,2303773764049187
16434,2304124759843759
16435,2303727341919861
16436,2301885490827580
16437,2303718405872595
16438,2302372333357644
16439,2303606778900365
16440,2302128115720372
16441,2301171600138014
16442,2288248105796011
16443,2302577277322582
16444,2302512155200113
16445,2302757011001507
16446,2303400355924363
16447,2301965197074736
16448,2303005673005816
16449,2303321453728321
16450,2282724432435369
16451,2303849063473830
16452,2300285900124236
16453,2303923941853672
16454,2300637772769861
16455,2302204135591002
16456,2300932242334882
16457,2302052644113622
16458,2303909325416080
16459,2302346470123417
16460,2303318344872484
16461,2303507007235282
16462,2303408015320073
16463,2302989020043712
16464,2302429447901807
16465,2300298844426304
16466,2267620134727473
16467,2303831709001749
16468,2303146472357729
16469,2300629505606042
16470,2299277099418966
16471,2304059810525493
16472,2303100439438944
16473,2303290644177626
16474,2293774035110562
16475,2303605995486890
16476,2303873368519044
16477,2303193108631164
16478,2300939998009461
16479,2303555182812832
16480,2303358199807474
16481,2302570349677112
16482,2303048973545396
16483,2303390735702958
16484,2303326920966320
16485,2298386254935600
16486,2303573344724051
16487,2301932864215801
16488,2303005454994622
16489,2302748671360290
16490,2302223058371911
16491,2302567522617285
16492,2302657229932224
16493,2303792998666648
16494,2299284661934420
16495,2303074048161258
16496,2303352262007641
16497,2303747319857438
16498,2301707877057326
16499,2303614244401394
16500,2303648568622329
16501,2302905618679220
16502,2303982060857166
16503,2303220461827114
16504,2304124216741676
16505,2299931724286316
16506,2302645223211872
16507,2302026946214330
16508,2298919849531177
16509,2293656066430414
16510,2303938812454364
16511,2303401945781900
16512,2302642780365946
16513,2302012925617209
16514,2303613977793261
16515,2303047302214586
16516,2304132334828652
16517,2303822514433066
16518,2302971390583277
16519,2301018275575968
16520,2303392064489744
16521,2304172761605428
16522,2303336745736804
16523,2304053227059691
16524,2303799879501412
16525,2301114807638540
16526,2274618185625368
16527,2303405066388070
16528,2304163841264376
16529,2300947252854504
16530,2303174337387178
16531,2303726998172632
16532,2272607113836439
16533,2303858973464370
16534,2273923266527242
16535,2303751260460924
16536,2303970789531166
16537,2302969970965524
16538,2303534986339840
16539,2301289826661375
16540,2304082902652930
16541,2301268185208768
16542,2303571776745756
16543,2303905966819336
16544,2303772154911046
16545,2303330142152338
16546,2303488364917586
16547,2272811222462722
16548,2303850459124056
16549,2281918656224798
16550,2303359067116260
16551,2304117390246122
16552,2304129172935024
16553,2303972751066295
16554,2302621866178910
16555,2303465220786586
16556,2304090144227972
16557,2304064991844982
16558,2303669189495536
16559,2304038452275354
16560,2303499030780490
16561,2302868648963953
16562,2304088556199814
16563,2304071804356648
16564,2304128780842260
16565,2299987479086065
16566,2300751040427958
16567,2303927486376984
16568,2304044841174190
16569,2304032742214117
16570,2303674421268857
16571,2303861760557456
16572,2303590351436814
16573,2296641321452198
16574,2303150684017339
16575,2300241871299978
16576,2303693592641960
16577,2300096852153214
16578,2303630978511118
16579,2302183059637111
16580,2303855766532188
16581,2302487079005918
16582,2303981397350616
16583,2302934755114266
16584,2303394275641466
16585,2303322038538208
16586,2303852135845222
16587,2303709880209874
16588,2302398608882266
16589,2303396728772993
16590,2303513801552791
16591,2303829333909292
16592,2301570267471026
16593,2301734882490231
16594,2302746147683183
16595,2303544975250080
16596,2302091243299494
16597,2304010672709749
16598,2303292270115290
16599,2303381779406660
16600,2303750768226687
16601,2303946962279813
16602,2303676936547353
16603,2302654902903152
16604,2303768447840403
16605,2301030829325280
16606,2302420954899934
16607,2303703272391668
16608,2302254180962148
16609,2302362048235980
16610,2303806851864717
16611,2298575524761210
16612,2302377182915826
16613,2303229712906243
16614,2302280064400552
16615,2298643813022654
16616,2303625614988192
16617,2298386671820954
16618,2303368893396122
16619,2298433370169053
16620,2303176810146849
16621,2302348443331914
16622,2292060355734508
16623,2304092616957950
16624,2303829459517542
16625,2303239836296136
16626,2303301026639698
16627,2298460636359164
16628,2303525262040624
16629,2298496483281213
16630,2304136460565598
16631,2299331383791742
16632,2303401913043983
16633,2303638453926804
16634,2304053417016478
16635,2299112239166542
16636,2297142904822236
16637,2299381435120630
16638,2297243690404015
16639,2304003253560964
16640,2303998844093814
16641,2302814508677436
16642,2302222937659660
16643,2303701967471406
16644,2301614185208877
16645,2304033312048678
16646,2300565206153322
16647,2300954778970281
16648,2302750387549986
16649,2299438120308394
16650,2299503840126578
16651,2301047514373250
16652,2304028903447222
16653,2304054838563625
16654,2294388400212536
16655,2303385604682258
16656,2302140607284096
16657,2299820443991171
16658,2303447902189873
16659,2304076786693306
16660,2300722884871502
16661,2303630057428022
16662,2296561125373882
16663,2297478491690343
16664,2297825166556844
16665,2303774055220919
16666,2304029972265186
16667,2302271408025127
16668,2303732748974862
16669,2303571595339036
16670,2302410032022284
16671,2301869122953908
16672,2303493828167882
16673,2303892309586947
16674,2303976534647593
16675,2301741974862131
16676,2302298043167164
16677,2299722732420950
16678,2303976432676241
16679,2303726045285198
16680,2302091020583130
16681,2299809184246302
16682,2303841208188930
16683,2303761745605569
16684,2301900629807703
16685,2303550507585437
16686,2303879224172216
16687,2299977666253020
16688,2302270293014444
16689,2302899382727094
16690,2301847324108371
16691,2302712832770639
16692,2303774272305435
16693,2301784255187300
16694,2302055579327782
16695,2303812226796107
16696,2302865149092958
16697,2301378819662024
16698,2301639200453817
16699,2283409727823128
16700,2299294481712942
16701,2303639874936990
16702,2297974817722768
16703,2300643885492542
16704,2303480923113264
16705,2303517084406751
16706,2299800924466080
16707,2302512438784999
16708,2303479471649494
16709,2303325001830788
16710,2302426844356132
16711,2302085928782742
16712,2303668285004444
16713,2303214238533944
16714,2303326137294516
16715,2300881244204596
16716,2303272218268858
16717,2301686107057213
16718,2299442125927223
16719,2302886266392936
16720,2295174251729435
16721,2303316990016486
16722,2298552754439093
16723,2303744181764810
16724,2300027540701048
16725,2298994683536730
16726,2303300314313620
16727,2303298483280836
16728,2304153686967776
16729,2304052827520578
16730,2298443509563954
16731,2302543947763224
16732,2301746654488524
16733,2303470626994277
16734,2303302175198120
16735,2301858760572254
16736,2301114157529714
16737,2301686886774025
16738,2303965541034636
16739,2303188768507484
16740,2302109933992928
16741,2302318987354241
16742,2303193483947958
16743,2302456762638972
16744,2302448648526371
16745,2302708077733548
16746,2302928573207832
16747,2299620434920020
16748,2302537249917827
16749,2302820528203948
16750,2275035911641678
16751,2303768382509720
16752,2302872935263320
16753,2302518017988130
16754,2303906033367364
16755,2302844475744553
16756,2303760945867399
16757,2303177611092509
16758,2303134437795442
16759,2302779220258516
16760,2303722163452240
16761,2302647864556454
16762,2302899512092405
16763,2303388195541650
